image_id,cnn_image_path,cnn_repo_relative_path,class_name,class_index,global_lap_num,session,session_lap_num,sponsor_regime,signal_type,hit_number,raw_csv_path,raw_image_exists,s1_time_ms,s1_time_seconds,delta_1_seconds,delta_2_seconds,has_delta_data
lap_0067_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-7\throttle\Lap_11_Throttle hit_2.png,Data/image-data/session-7/throttle/Lap_11_Throttle hit_2.png,sub_standard_laps,2,67,7,11,old_sponsor,throttle,2,../Data/image-data/session-7/throttle/Lap_11_Throttle hit_2.png,True,28902,28.902,1.325571060180664,2.9569568634033203,True
lap_0070_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_3_Brake hit_1.png,Data/image-data/session-8/brake/Lap_3_Brake hit_1.png,sub_standard_laps,2,70,8,3,old_sponsor,brake,1,../Data/image-data/session-8/brake/Lap_3_Brake hit_1.png,True,28933,28.933,1.1870827674865723,2.9202165603637695,True
lap_0070_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_3_Brake hit_2.png,Data/image-data/session-8/brake/Lap_3_Brake hit_2.png,sub_standard_laps,2,70,8,3,old_sponsor,brake,2,../Data/image-data/session-8/brake/Lap_3_Brake hit_2.png,True,28933,28.933,1.1870827674865723,2.9202165603637695,True
lap_0070_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_3_Throttle hit_1.png,Data/image-data/session-8/throttle/Lap_3_Throttle hit_1.png,sub_standard_laps,2,70,8,3,old_sponsor,throttle,1,../Data/image-data/session-8/throttle/Lap_3_Throttle hit_1.png,True,28933,28.933,1.1870827674865723,2.9202165603637695,True
lap_0070_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_3_Throttle hit_2.png,Data/image-data/session-8/throttle/Lap_3_Throttle hit_2.png,sub_standard_laps,2,70,8,3,old_sponsor,throttle,2,../Data/image-data/session-8/throttle/Lap_3_Throttle hit_2.png,True,28933,28.933,1.1870827674865723,2.9202165603637695,True
lap_0071_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_4_Brake hit_1.png,Data/image-data/session-8/brake/Lap_4_Brake hit_1.png,standard_laps,1,71,8,4,old_sponsor,brake,1,../Data/image-data/session-8/brake/Lap_4_Brake hit_1.png,True,28536,28.536,1.6241118907928467,2.529339075088501,True
lap_0071_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_4_Brake hit_2.png,Data/image-data/session-8/brake/Lap_4_Brake hit_2.png,standard_laps,1,71,8,4,old_sponsor,brake,2,../Data/image-data/session-8/brake/Lap_4_Brake hit_2.png,True,28536,28.536,1.6241118907928467,2.529339075088501,True
lap_0071_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-8/throttle/Lap_4_Throttle hit_1.png,standard_laps,1,71,8,4,old_sponsor,throttle,1,../Data/image-data/session-8/throttle/Lap_4_Throttle hit_1.png,True,28536,28.536,1.6241118907928467,2.529339075088501,True
lap_0071_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-8/throttle/Lap_4_Throttle hit_2.png,standard_laps,1,71,8,4,old_sponsor,throttle,2,../Data/image-data/session-8/throttle/Lap_4_Throttle hit_2.png,True,28536,28.536,1.6241118907928467,2.529339075088501,True
lap_0073_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_6_Brake hit_1.png,Data/image-data/session-8/brake/Lap_6_Brake hit_1.png,standard_laps,1,73,8,6,old_sponsor,brake,1,../Data/image-data/session-8/brake/Lap_6_Brake hit_1.png,True,28223,28.223,1.184779167175293,2.9491653442382812,True
lap_0073_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_6_Brake hit_2.png,Data/image-data/session-8/brake/Lap_6_Brake hit_2.png,standard_laps,1,73,8,6,old_sponsor,brake,2,../Data/image-data/session-8/brake/Lap_6_Brake hit_2.png,True,28223,28.223,1.184779167175293,2.9491653442382812,True
lap_0073_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-8/throttle/Lap_6_Throttle hit_1.png,standard_laps,1,73,8,6,old_sponsor,throttle,1,../Data/image-data/session-8/throttle/Lap_6_Throttle hit_1.png,True,28223,28.223,1.184779167175293,2.9491653442382812,True
lap_0073_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-8/throttle/Lap_6_Throttle hit_2.png,standard_laps,1,73,8,6,old_sponsor,throttle,2,../Data/image-data/session-8/throttle/Lap_6_Throttle hit_2.png,True,28223,28.223,1.184779167175293,2.9491653442382812,True
lap_0074_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_7_Brake hit_1.png,Data/image-data/session-8/brake/Lap_7_Brake hit_1.png,standard_laps,1,74,8,7,old_sponsor,brake,1,../Data/image-data/session-8/brake/Lap_7_Brake hit_1.png,True,28489,28.489,1.6503453254699707,2.992475986480713,True
lap_0074_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_7_Brake hit_2.png,Data/image-data/session-8/brake/Lap_7_Brake hit_2.png,standard_laps,1,74,8,7,old_sponsor,brake,2,../Data/image-data/session-8/brake/Lap_7_Brake hit_2.png,True,28489,28.489,1.6503453254699707,2.992475986480713,True
lap_0074_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_7_Throttle hit_1.png,Data/image-data/session-8/throttle/Lap_7_Throttle hit_1.png,standard_laps,1,74,8,7,old_sponsor,throttle,1,../Data/image-data/session-8/throttle/Lap_7_Throttle hit_1.png,True,28489,28.489,1.6503453254699707,2.992475986480713,True
lap_0074_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_7_Throttle hit_2.png,Data/image-data/session-8/throttle/Lap_7_Throttle hit_2.png,standard_laps,1,74,8,7,old_sponsor,throttle,2,../Data/image-data/session-8/throttle/Lap_7_Throttle hit_2.png,True,28489,28.489,1.6503453254699707,2.992475986480713,True
lap_0075_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_8_Brake hit_1.png,Data/image-data/session-8/brake/Lap_8_Brake hit_1.png,standard_laps,1,75,8,8,old_sponsor,brake,1,../Data/image-data/session-8/brake/Lap_8_Brake hit_1.png,True,28408,28.408,1.7128939628601074,2.634553909301758,True
lap_0075_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_8_Brake hit_2.png,Data/image-data/session-8/brake/Lap_8_Brake hit_2.png,standard_laps,1,75,8,8,old_sponsor,brake,2,../Data/image-data/session-8/brake/Lap_8_Brake hit_2.png,True,28408,28.408,1.7128939628601074,2.634553909301758,True
lap_0075_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_8_Throttle hit_1.png,Data/image-data/session-8/throttle/Lap_8_Throttle hit_1.png,standard_laps,1,75,8,8,old_sponsor,throttle,1,../Data/image-data/session-8/throttle/Lap_8_Throttle hit_1.png,True,28408,28.408,1.7128939628601074,2.634553909301758,True
lap_0075_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_8_Throttle hit_2.png,Data/image-data/session-8/throttle/Lap_8_Throttle hit_2.png,standard_laps,1,75,8,8,old_sponsor,throttle,2,../Data/image-data/session-8/throttle/Lap_8_Throttle hit_2.png,True,28408,28.408,1.7128939628601074,2.634553909301758,True
lap_0077_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_10_Brake hit_1.png,Data/image-data/session-8/brake/Lap_10_Brake hit_1.png,standard_laps,1,77,8,10,old_sponsor,brake,1,../Data/image-data/session-8/brake/Lap_10_Brake hit_1.png,True,28191,28.191,1.1617155075073242,2.3542098999023438,True
lap_0077_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\brake\Lap_10_Brake hit_2.png,Data/image-data/session-8/brake/Lap_10_Brake hit_2.png,standard_laps,1,77,8,10,old_sponsor,brake,2,../Data/image-data/session-8/brake/Lap_10_Brake hit_2.png,True,28191,28.191,1.1617155075073242,2.3542098999023438,True
lap_0077_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_10_Throttle hit_1.png,Data/image-data/session-8/throttle/Lap_10_Throttle hit_1.png,standard_laps,1,77,8,10,old_sponsor,throttle,1,../Data/image-data/session-8/throttle/Lap_10_Throttle hit_1.png,True,28191,28.191,1.1617155075073242,2.3542098999023438,True
lap_0077_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-8\throttle\Lap_10_Throttle hit_2.png,Data/image-data/session-8/throttle/Lap_10_Throttle hit_2.png,standard_laps,1,77,8,10,old_sponsor,throttle,2,../Data/image-data/session-8/throttle/Lap_10_Throttle hit_2.png,True,28191,28.191,1.1617155075073242,2.3542098999023438,True
lap_0079_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\brake\Lap_2_Brake hit_1.png,Data/image-data/session-9/brake/Lap_2_Brake hit_1.png,sub_standard_laps,2,79,9,2,old_sponsor,brake,1,../Data/image-data/session-9/brake/Lap_2_Brake hit_1.png,True,29531,29.531,2.0936031341552734,3.348637580871582,True
lap_0079_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\brake\Lap_2_Brake hit_2.png,Data/image-data/session-9/brake/Lap_2_Brake hit_2.png,sub_standard_laps,2,79,9,2,old_sponsor,brake,2,../Data/image-data/session-9/brake/Lap_2_Brake hit_2.png,True,29531,29.531,2.0936031341552734,3.348637580871582,True
lap_0079_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\throttle\Lap_2_Throttle hit_1.png,Data/image-data/session-9/throttle/Lap_2_Throttle hit_1.png,sub_standard_laps,2,79,9,2,old_sponsor,throttle,1,../Data/image-data/session-9/throttle/Lap_2_Throttle hit_1.png,True,29531,29.531,2.0936031341552734,3.348637580871582,True
lap_0079_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\throttle\Lap_2_Throttle hit_2.png,Data/image-data/session-9/throttle/Lap_2_Throttle hit_2.png,sub_standard_laps,2,79,9,2,old_sponsor,throttle,2,../Data/image-data/session-9/throttle/Lap_2_Throttle hit_2.png,True,29531,29.531,2.0936031341552734,3.348637580871582,True
lap_0081_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\brake\Lap_4_Brake hit_1.png,Data/image-data/session-9/brake/Lap_4_Brake hit_1.png,standard_laps,1,81,9,4,old_sponsor,brake,1,../Data/image-data/session-9/brake/Lap_4_Brake hit_1.png,True,28321,28.321,1.513024091720581,2.229769706726074,True
lap_0081_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\brake\Lap_4_Brake hit_2.png,Data/image-data/session-9/brake/Lap_4_Brake hit_2.png,standard_laps,1,81,9,4,old_sponsor,brake,2,../Data/image-data/session-9/brake/Lap_4_Brake hit_2.png,True,28321,28.321,1.513024091720581,2.229769706726074,True
lap_0081_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-9/throttle/Lap_4_Throttle hit_1.png,standard_laps,1,81,9,4,old_sponsor,throttle,1,../Data/image-data/session-9/throttle/Lap_4_Throttle hit_1.png,True,28321,28.321,1.513024091720581,2.229769706726074,True
lap_0081_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-9/throttle/Lap_4_Throttle hit_2.png,standard_laps,1,81,9,4,old_sponsor,throttle,2,../Data/image-data/session-9/throttle/Lap_4_Throttle hit_2.png,True,28321,28.321,1.513024091720581,2.229769706726074,True
lap_0083_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\brake\Lap_6_Brake hit_1.png,Data/image-data/session-9/brake/Lap_6_Brake hit_1.png,optimal_laps,0,83,9,6,old_sponsor,brake,1,../Data/image-data/session-9/brake/Lap_6_Brake hit_1.png,True,28101,28.101,1.0171310901641846,2.598050355911255,True
lap_0083_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\brake\Lap_6_Brake hit_2.png,Data/image-data/session-9/brake/Lap_6_Brake hit_2.png,optimal_laps,0,83,9,6,old_sponsor,brake,2,../Data/image-data/session-9/brake/Lap_6_Brake hit_2.png,True,28101,28.101,1.0171310901641846,2.598050355911255,True
lap_0083_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-9/throttle/Lap_6_Throttle hit_1.png,optimal_laps,0,83,9,6,old_sponsor,throttle,1,../Data/image-data/session-9/throttle/Lap_6_Throttle hit_1.png,True,28101,28.101,1.0171310901641846,2.598050355911255,True
lap_0083_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-9\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-9/throttle/Lap_6_Throttle hit_2.png,optimal_laps,0,83,9,6,old_sponsor,throttle,2,../Data/image-data/session-9/throttle/Lap_6_Throttle hit_2.png,True,28101,28.101,1.0171310901641846,2.598050355911255,True
lap_0085_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_1_Brake hit_1.png,Data/image-data/session-10/brake/Lap_1_Brake hit_1.png,sub_standard_laps,2,85,10,1,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_1_Brake hit_1.png,True,29750,29.75,1.6160471439361572,3.0100529193878174,True
lap_0085_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_1_Brake hit_2.png,Data/image-data/session-10/brake/Lap_1_Brake hit_2.png,sub_standard_laps,2,85,10,1,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_1_Brake hit_2.png,True,29750,29.75,1.6160471439361572,3.0100529193878174,True
lap_0085_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_1_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_1_Throttle hit_1.png,sub_standard_laps,2,85,10,1,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_1_Throttle hit_1.png,True,29750,29.75,1.6160471439361572,3.0100529193878174,True
lap_0085_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_1_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_1_Throttle hit_2.png,sub_standard_laps,2,85,10,1,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_1_Throttle hit_2.png,True,29750,29.75,1.6160471439361572,3.0100529193878174,True
lap_0087_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_3_Brake hit_1.png,Data/image-data/session-10/brake/Lap_3_Brake hit_1.png,standard_laps,1,87,10,3,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_3_Brake hit_1.png,True,28171,28.171,1.0975801944732666,2.7350897789001465,True
lap_0087_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_3_Brake hit_2.png,Data/image-data/session-10/brake/Lap_3_Brake hit_2.png,standard_laps,1,87,10,3,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_3_Brake hit_2.png,True,28171,28.171,1.0975801944732666,2.7350897789001465,True
lap_0087_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_3_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_3_Throttle hit_1.png,standard_laps,1,87,10,3,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_3_Throttle hit_1.png,True,28171,28.171,1.0975801944732666,2.7350897789001465,True
lap_0087_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_3_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_3_Throttle hit_2.png,standard_laps,1,87,10,3,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_3_Throttle hit_2.png,True,28171,28.171,1.0975801944732666,2.7350897789001465,True
lap_0088_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_4_Brake hit_1.png,Data/image-data/session-10/brake/Lap_4_Brake hit_1.png,standard_laps,1,88,10,4,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_4_Brake hit_1.png,True,28246,28.246,1.2195510864257812,2.0437419414520264,True
lap_0088_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_4_Brake hit_2.png,Data/image-data/session-10/brake/Lap_4_Brake hit_2.png,standard_laps,1,88,10,4,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_4_Brake hit_2.png,True,28246,28.246,1.2195510864257812,2.0437419414520264,True
lap_0088_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_4_Throttle hit_1.png,standard_laps,1,88,10,4,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_4_Throttle hit_1.png,True,28246,28.246,1.2195510864257812,2.0437419414520264,True
lap_0088_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_4_Throttle hit_2.png,standard_laps,1,88,10,4,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_4_Throttle hit_2.png,True,28246,28.246,1.2195510864257812,2.0437419414520264,True
lap_0089_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_5_Brake hit_1.png,Data/image-data/session-10/brake/Lap_5_Brake hit_1.png,sub_standard_laps,2,89,10,5,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_5_Brake hit_1.png,True,28999,28.999,1.5193328857421875,3.0356717109680176,True
lap_0089_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_5_Brake hit_2.png,Data/image-data/session-10/brake/Lap_5_Brake hit_2.png,sub_standard_laps,2,89,10,5,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_5_Brake hit_2.png,True,28999,28.999,1.5193328857421875,3.0356717109680176,True
lap_0089_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_5_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_5_Throttle hit_1.png,sub_standard_laps,2,89,10,5,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_5_Throttle hit_1.png,True,28999,28.999,1.5193328857421875,3.0356717109680176,True
lap_0089_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_5_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_5_Throttle hit_2.png,sub_standard_laps,2,89,10,5,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_5_Throttle hit_2.png,True,28999,28.999,1.5193328857421875,3.0356717109680176,True
lap_0090_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_6_Brake hit_1.png,Data/image-data/session-10/brake/Lap_6_Brake hit_1.png,standard_laps,1,90,10,6,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_6_Brake hit_1.png,True,28177,28.177,1.114410638809204,2.5244994163513184,True
lap_0090_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_6_Brake hit_2.png,Data/image-data/session-10/brake/Lap_6_Brake hit_2.png,standard_laps,1,90,10,6,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_6_Brake hit_2.png,True,28177,28.177,1.114410638809204,2.5244994163513184,True
lap_0090_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_6_Throttle hit_1.png,standard_laps,1,90,10,6,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_6_Throttle hit_1.png,True,28177,28.177,1.114410638809204,2.5244994163513184,True
lap_0090_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_6_Throttle hit_2.png,standard_laps,1,90,10,6,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_6_Throttle hit_2.png,True,28177,28.177,1.114410638809204,2.5244994163513184,True
lap_0091_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_7_Brake hit_1.png,Data/image-data/session-10/brake/Lap_7_Brake hit_1.png,optimal_laps,0,91,10,7,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_7_Brake hit_1.png,True,27789,27.789,1.1045451164245605,2.683706045150757,True
lap_0091_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_7_Brake hit_2.png,Data/image-data/session-10/brake/Lap_7_Brake hit_2.png,optimal_laps,0,91,10,7,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_7_Brake hit_2.png,True,27789,27.789,1.1045451164245605,2.683706045150757,True
lap_0091_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_7_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_7_Throttle hit_1.png,optimal_laps,0,91,10,7,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_7_Throttle hit_1.png,True,27789,27.789,1.1045451164245605,2.683706045150757,True
lap_0091_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_7_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_7_Throttle hit_2.png,optimal_laps,0,91,10,7,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_7_Throttle hit_2.png,True,27789,27.789,1.1045451164245605,2.683706045150757,True
lap_0092_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_8_Brake hit_1.png,Data/image-data/session-10/brake/Lap_8_Brake hit_1.png,standard_laps,1,92,10,8,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_8_Brake hit_1.png,True,28169,28.169,1.114415168762207,2.3730225563049316,True
lap_0092_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_8_Brake hit_2.png,Data/image-data/session-10/brake/Lap_8_Brake hit_2.png,standard_laps,1,92,10,8,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_8_Brake hit_2.png,True,28169,28.169,1.114415168762207,2.3730225563049316,True
lap_0092_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_8_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_8_Throttle hit_1.png,standard_laps,1,92,10,8,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_8_Throttle hit_1.png,True,28169,28.169,1.114415168762207,2.3730225563049316,True
lap_0092_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_8_Throttle hit_2.png,Data/image-data/session-10/throttle/Lap_8_Throttle hit_2.png,standard_laps,1,92,10,8,old_sponsor,throttle,2,../Data/image-data/session-10/throttle/Lap_8_Throttle hit_2.png,True,28169,28.169,1.114415168762207,2.3730225563049316,True
lap_0093_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_9_Brake hit_1.png,Data/image-data/session-10/brake/Lap_9_Brake hit_1.png,standard_laps,1,93,10,9,old_sponsor,brake,1,../Data/image-data/session-10/brake/Lap_9_Brake hit_1.png,True,28245,28.245,1.0357439517974854,2.585441827774048,True
lap_0093_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\brake\Lap_9_Brake hit_2.png,Data/image-data/session-10/brake/Lap_9_Brake hit_2.png,standard_laps,1,93,10,9,old_sponsor,brake,2,../Data/image-data/session-10/brake/Lap_9_Brake hit_2.png,True,28245,28.245,1.0357439517974854,2.585441827774048,True
lap_0093_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-10\throttle\Lap_9_Throttle hit_1.png,Data/image-data/session-10/throttle/Lap_9_Throttle hit_1.png,standard_laps,1,93,10,9,old_sponsor,throttle,1,../Data/image-data/session-10/throttle/Lap_9_Throttle hit_1.png,True,28245,28.245,1.0357439517974854,2.585441827774048,True
